Codigo,Codigo_caracteristica,Descripcion_caracteristica,Valor,Linea,Toma,Observacion,Descripcion,Activo
59627MI,DIMR,Dimensional Carrera,171.0,,,,,
59627MI,DIMC,Dimensional Cerrado,309.0,,,,,
59627MI,TAIN,Toma de Anclaje Inferior,,,,,,
59627MI,TASU,Toma de Anclaje Superior,,,,,,
59631MI,DIMA,Dimensional Abierto,444.0,,,,,
59631MI,DIMR,Dimensional Carrera,158.0,,,,,
59631MI,DIMC,Dimensional Cerrado,286.0,,,,,
59631MI,TAIN,Toma de Anclaje Inferior,,,,,,
59631MI,TASU,Toma de Anclaje Superior,,,,,,
59632MI,DIMA,Dimensional Abierto,577.0,,,,,
59632MI,DIMR,Dimensional Carrera,225.0,,,,,
59632MI,DIMC,Dimensional Cerrado,352.0,,,,,
59632MI,TAIN,Toma de Anclaje Inferior,,,,,,
59632MI,TASU,Toma de Anclaje Superior,,,,,,
59640MI,DIMA,Dimensional Abierto,495.0,,,,,
59640MI,DIMR,Dimensional Carrera,186.0,,,,,
59640MI,DIMC,Dimensional Cerrado,309.0,,,,,
59640MI,TAIN,Toma de Anclaje Inferior,,,,,,
59640MI,TASU,Toma de Anclaje Superior,,,,,,
59645MI,DIMA,Dimensional Abierto,434.0,,,,,
59645MI,DIMR,Dimensional Carrera,159.0,,,,,
59645MI,DIMC,Dimensional Cerrado,275.0,,,,,
59645MI,TAIN,Toma de Anclaje Inferior,,,,,,
59645MI,TASU,Toma de Anclaje Superior,,,,,,
59646MI,DIMA,Dimensional Abierto,556.0,,,,,
59646MI,DIMR,Dimensional Carrera,213.0,,,,,
59646MI,DIMC,Dimensional Cerrado,343.0,,,,,
59646MI,TASU,Toma de Anclaje Superior,,,,,,
59646MI,TAIN,Toma de Anclaje Inferior,,,,,,
59649MI,DIMA,Dimensional Abierto,433.0,,,,,
59649MI,DIMR,Dimensional Carrera,162.0,,,,,
59649MI,DIMC,Dimensional Cerrado,271.0,,,,,
59649MI,TAIN,Toma de Anclaje Inferior,,,,,,
59649MI,TASU,Toma de Anclaje Superior,,,,,,
59650MI,DIMA,Dimensional Abierto,352.0,,,,,
59650MI,DIMC,Dimensional Cerrado,232.0,,,,,
59650MI,DIMR,Dimensional Carrera,120.0,,,,,
59650MI,TAIN,Toma de Anclaje Inferior,,,,,,
59650MI,TASU,Toma de Anclaje Superior,,,,,,
59651MI,DIMA,Dimensional Abierto,533.0,,,,,
59651MI,DIMC,Dimensional Cerrado,323.0,,,,,
59651MI,DIMR,Dimensional Carrera,210.0,,,,,
59651MI,TAIN,Toma de Anclaje Inferior,,,,,,
59651MI,TASU,Toma de Anclaje Superior,,,,,,
59664MI,DIMA,Dimensional Abierto,457.0,,,,,
59664MI,DIMR,Dimensional Carrera,165.0,,,,,
59664MI,DIMC,Dimensional Cerrado,292.0,,,,,
59664MI,TAIN,Toma de Anclaje Inferior,,,,,,
59664MI,TASU,Toma de Anclaje Superior,,,,,,
59665MI,DIMA,Dimensional Abierto,547.0,,,,,
59665MI,DIMR,Dimensional Carrera,210.0,,,,,
59665MI,DIMC,Dimensional Cerrado,337.0,,,,,
59665MI,TAIN,Toma de Anclaje Inferior,,,,,,
59665MI,TASU,Toma de Anclaje Superior,,,,,,
59666MI,DIMA,Dimensional Abierto,423.0,,,,,
59666MI,DIMR,Dimensional Carrera,152.0,,,,,
59666MI,DIMC,Dimensional Cerrado,271.0,,,,,
59666MI,TAIN,Toma de Anclaje Inferior,,,,,,
59666MI,TASU,Toma de Anclaje Superior,,,,,,
83735MI,DIMA,Dimensional Abierto,496.0,,,,,
83735MI,DIMR,Dimensional Carrera,198.0,,,,,
83735MI,DIMC,Dimensional Cerrado,298.0,,,,,
83735MI,TAIN,Toma de Anclaje Inferior,,,,,,
83735MI,TASU,Toma de Anclaje Superior,,,,,,
83739MI,DIMA,Dimensional Abierto,476.0,,,,,
83739MI,DIMR,Dimensional Carrera,171.0,,,,,
83739MI,DIMC,Dimensional Cerrado,305.0,,,,,
83739MI,TAIN,Toma de Anclaje Inferior,,,,,,
83739MI,TASU,Toma de Anclaje Superior,,,,,,
83740MI,DIMA,Dimensional Abierto,387.0,,,,,
83740MI,DIMR,Dimensional Carrera,130.0,,,,,
83740MI,DIMC,Dimensional Cerrado,258.0,,,,,
83740MI,TAIN,Toma de Anclaje Inferior,,,,,,
83740MI,TASU,Toma de Anclaje Superior,,,,,,
83743MI,DIMR,Dimensional Carrera,123.0,,,,,
83743MI,DIMA,Dimensional Abierto,455.0,,,,,
83743MI,DIMC,Dimensional Cerrado,332.0,,,,,
83743MI,TAIN,Toma de Anclaje Inferior,,,,,,
83743MI,TASU,Toma de Anclaje Superior,,,,,,
83744MI,DIMA,Dimensional Abierto,635.0,,,,,
83744MI,DIMR,Dimensional Carrera,255.0,,,,,
83744MI,DIMC,Dimensional Cerrado,380.0,,,,,
83744MI,TAIN,Toma de Anclaje Inferior,,,,,,
83744MI,TASU,Toma de Anclaje Superior,,,,,,
83757MI,DIMA,Dimensional Abierto,334.0,,,,,
83757MI,DIMR,Dimensional Carrera,226.0,,,,,
83757MI,DIMC,Dimensional Cerrado,334.0,,,,,
83757MI,TAIN,Toma de Anclaje Inferior,,,,,,
83757MI,TASU,Toma de Anclaje Superior,,,,,,
83761MI I,DIMA,Dimensional Abierto,336.0,,,,,
83761MI I,DIMC,Dimensional Cerrado,213.0,,,,,
83761MI I,DIMR,Dimensional Carrera,123.0,,,,,
83761MI I,TASU,Toma de Anclaje Superior,,,,,,
83778MI,DIMA,Dimensional Abierto,536.0,,,,,
83778MI,DIMR,Dimensional Carrera,202.0,,,,,
83778MI,DIMC,Dimensional Cerrado,334.0,,,,,
83778MI,TAIN,Toma de Anclaje Inferior,,,,,,
83778MI,TASU,Toma de Anclaje Superior,,,,,,
83779MI,DIMA,Dimensional Abierto,532.0,,,,,
83779MI,DIMR,Dimensional Carrera,190.0,,,,,
83779MI,DIMC,Dimensional Cerrado,342.0,,,,,
83779MI,TAIN,Toma de Anclaje Inferior,,,,,,
83779MI,TASU,Toma de Anclaje Superior,,,,,,
83797MI,DIMA,Dimensional Abierto,643.0,,,,,
83797MI,DIMR,Dimensional Carrera,228.0,,,,,
83797MI,DIMC,Dimensional Cerrado,415.0,,,,,
83797MI,TAIN,Toma de Anclaje Inferior,,,,,,
83797MI,TASU,Toma de Anclaje Superior,,,,,,
83798MI,DIMA,Dimensional Abierto,455.0,,,,,
83798MI,DIMC,Dimensional Cerrado,283.0,,,,,
83798MI,DIMR,Dimensional Carrera,172.0,,,,,
83798MI,TAIN,Toma de Anclaje Inferior,,,,,,
83798MI,TASU,Toma de Anclaje Superior,,,,,,
83799MI,DIMA,Dimensional Abierto,385.0,,,,,
83799MI,DIMR,Dimensional Carrera,125.0,,,,,
83799MI,DIMC,Dimensional Cerrado,260.0,,,,,
83799MI,TAIN,Toma de Anclaje Inferior,,,,,,
83799MI,TASU,Toma de Anclaje Superior,,,,,,
83800MI,DIMA,Dimensional Abierto,610.0,,,,,
83800MI,DIMR,Dimensional Carrera,245.0,,,,,
83800MI,DIMC,Dimensional Cerrado,365.0,,,,,
83800MI,TAIN,Toma de Anclaje Inferior,,,,,,
83800MI,TASU,Toma de Anclaje Superior,,,,,,
83805MI,DIMA,Dimensional Abierto,552.0,,,,,
83805MI,DIMR,Dimensional Carrera,121.0,,,,,
83805MI,DIMC,Dimensional Cerrado,431.0,,,,,
83805MI,TAIN,Toma de Anclaje Inferior,,,,,,
83805MI,TASU,Toma de Anclaje Superior,,,,,,
83806MI,DIMA,Dimensional Abierto,570.0,,,,,
83806MI,DIMR,Dimensional Carrera,208.0,,,,,
83806MI,DIMC,Dimensional Cerrado,362.0,,,,,
83806MI,TAIN,Toma de Anclaje Inferior,,,,,,
83806MI,TASU,Toma de Anclaje Superior,,,,,,
83807MI,DIMA,Dimensional Abierto,555.0,,,,,
83807MI,DIMR,Dimensional Carrera,199.0,,,,,
83807MI,DIMC,Dimensional Cerrado,356.0,,,,,
83807MI,TAIN,Toma de Anclaje Inferior,,,,,,
83807MI,TASU,Toma de Anclaje Superior,,,,,,
83813MI,DIMA,Dimensional Abierto,636.0,,,,,
83813MI,DIMR,Dimensional Carrera,230.0,,,,,
83813MI,DIMC,Dimensional Cerrado,406.0,,,,,
83813MI,TAIN,Toma de Anclaje Inferior,,,,,,
83813MI,TASU,Toma de Anclaje Superior,,,,,,
83822MI,DIMA,Dimensional Abierto,474.0,,,,,
83822MI,DIMR,Dimensional Carrera,162.0,,,,,
83822MI,DIMC,Dimensional Cerrado,312.0,,,,,
83822MI,TAIN,Toma de Anclaje Inferior,,,,,,
83822MI,TASU,Toma de Anclaje Superior,,,,,,
83827MI,DIMA,Dimensional Abierto,666.0,,,,,
83827MI,DIMR,Dimensional Carrera,192.0,,,,,
83827MI,DIMC,Dimensional Cerrado,474.0,,,,,
83827MI,TAIN,Toma de Anclaje Inferior,,,,,,
83827MI,TASU,Toma de Anclaje Superior,,,,,,
83831MI,DIMA,Dimensional Abierto,603.0,,,,,
83831MI,DIMR,Dimensional Carrera,210.0,,,,,
83831MI,DIMC,Dimensional Cerrado,393.0,,,,,
83831MI,TAIN,Toma de Anclaje Inferior,,,,,,
83831MI,TASU,Toma de Anclaje Superior,,,,,,
83833MI,DIMA,Dimensional Abierto,582.0,,,,,
83833MI,DIMR,Dimensional Carrera,218.0,,,,,
83833MI,DIMC,Dimensional Cerrado,364.0,,,,,
83833MI,TAIN,Toma de Anclaje Inferior,,,,,,
83833MI,TASU,Toma de Anclaje Superior,,,,,,
84725MI,DIMA,Dimensional Abierto,322.0,,,,,
84725MI,DIMR,Dimensional Carrera,88.0,,,,,
84725MI,DIMC,Dimensional Cerrado,234.0,,,,,
84725MI,TAIN,Toma de Anclaje Inferior,,,,,,
84725MI,TASU,Toma de Anclaje Superior,,,,,,
84729MI,DIMA,Dimensional Abierto,537.0,,,,,
84729MI,DIMR,Dimensional Carrera,202.0,,,,,
84729MI,DIMC,Dimensional Cerrado,355.0,,,,,
84729MI,TAIN,Toma de Anclaje Inferior,,,,,,
84729MI,TASU,Toma de Anclaje Superior,,,,,,
84730MI,DIMA,Dimensional Abierto,545.0,,,,,
84730MI,DIMC,Dimensional Cerrado,347.0,,,,,
84730MI,DIMR,Dimensional Carrera,198.0,,,,,
84730MI,TAIN,Toma de Anclaje Inferior,,,,,,
84730MI,TASU,Toma de Anclaje Superior,,,,,,
84737MI,DIMA,Dimensional Abierto,480.0,,,,,
84737MI,DIMR,Dimensional Carrera,75.0,,,,,
84737MI,DIMC,Dimensional Cerrado,405.0,,,,,
84737MI,TAIN,Toma de Anclaje Inferior,,,,,,
84737MI,TASU,Toma de Anclaje Superior,,,,,,
84744MI,DIMA,Dimensional Abierto,597.0,,,,,
84744MI,DIMR,Dimensional Carrera,227.0,,,,,
84744MI,DIMC,Dimensional Cerrado,370.0,,,,,
84744MI,TAIN,Toma de Anclaje Inferior,,,,,,
84744MI,TASU,Toma de Anclaje Superior,,,,,,
84745MI,DIMA,Dimensional Abierto,416.0,,,,,
84745MI,DIMR,Dimensional Carrera,112.0,,,,,
84745MI,DIMC,Dimensional Cerrado,304.0,,,,,
84745MI,TAIN,Toma de Anclaje Inferior,,,,,,
84745MI,TASU,Toma de Anclaje Superior,,,,,,
84746MI,DIMA,Dimensional Abierto,550.0,,,,,
84746MI,DIMR,Dimensional Carrera,205.0,,,,,
84746MI,DIMC,Dimensional Cerrado,345.0,,,,,
84746MI,TAIN,Toma de Anclaje Inferior,,,,,,
84746MI,TASU,Toma de Anclaje Superior,,,,,,
94157MI,DIMA,Dimensional Abierto,386.0,,,,,
94157MI,DIMR,Dimensional Carrera,163.0,,,,,
94157MI,DIMC,Dimensional Cerrado,223.0,,,,,
94157MI,TASU,Toma de Anclaje Superior,,,,,,
94157MI,TAIN,Toma de Anclaje Inferior,,,,,,
94176MI,DIMA,Dimensional Abierto,545.0,,,,,
94176MI,DIMR,Dimensional Carrera,176.0,,,,,
94176MI,DIMC,Dimensional Cerrado,369.0,,,,,
94176MI,TAIN,Toma de Anclaje Inferior,,,,,,
94176MI,TASU,Toma de Anclaje Superior,,,,,,
94184MI,DIMA,Dimensional Abierto,551.0,,,,,
94184MI,DIMR,Dimensional Carrera,162.0,,,,,
94184MI,DIMC,Dimensional Cerrado,389.0,,,,,
94184MI,TAIN,Toma de Anclaje Inferior,,,,,,
94184MI,TASU,Toma de Anclaje Superior,,,,,,
94196MI,DIMA,Dimensional Abierto,478.0,,,,,
94196MI,DIMR,Dimensional Carrera,172.0,,,,,
94196MI,DIMC,Dimensional Cerrado,306.0,,,,,
94196MI,TAIN,Toma de Anclaje Inferior,,,,,,
94196MI,TASU,Toma de Anclaje Superior,,,,,,
95304MI,DIMA,Dimensional Abierto,568.0,,,,,
95304MI,DIMR,Dimensional Carrera,191.0,,,,,
95304MI,DIMC,Dimensional Cerrado,377.0,,,,,
95304MI,TAIN,Toma de Anclaje Inferior,,,,,,
95304MI,TASU,Toma de Anclaje Superior,,,,,,
95305MI,DIMA,Dimensional Abierto,460.0,,,,,
95305MI,DIMR,Dimensional Carrera,172.0,,,,,
95305MI,DIMC,Dimensional Cerrado,288.0,,,,,
95305MI,TAIN,Toma de Anclaje Inferior,,,,,,
95305MI,TASU,Toma de Anclaje Superior,,,,,,
95601MI,DIMA,Dimensional Abierto,456.0,,,,,
95601MI,DIMR,Dimensional Carrera,155.0,,,,,
95601MI,DIMC,Dimensional Cerrado,301.0,,,,,
95601MI,TASU,Toma de Anclaje Superior,,,,,,
95601MI,TAIN,Toma de Anclaje Inferior,,,,,,
44453MI I,DIMA,Dimensional Abierto,460.0,,,,,
44453MI I,DIMR,Dimensional Carrera,145.0,,,,,
44453MI I,DIMC,Dimensional Cerrado,315.0,,,,,
44453MI I,TAIN,Toma de Anclaje Inferior,,,,,,
44453MI I,TASU,Toma de Anclaje Superior,,,,,,
44454MI D,DIMA,Dimensional Abierto,460.0,,,,,
44454MI D,DIMR,Dimensional Carrera,145.0,,,,,
44454MI D,DIMC,Dimensional Cerrado,315.0,,,,,
44454MI D,TAIN,Toma de Anclaje Inferior,,,,,,
44454MI D,TASU,Toma de Anclaje Superior,,,,,,
44465MI D,DIMA,Dimensional Abierto,463.0,,,,,
44465MI D,DIMR,Dimensional Carrera,164.0,,,,,
44465MI D,DIMC,Dimensional Cerrado,299.0,,,,,
44465MI D,TAIN,Toma de Anclaje Inferior,,,,,,
44465MI D,TASU,Toma de Anclaje Superior,,,,,,
44466MI I,DIMA,Dimensional Abierto,463.0,,,,,
44466MI I,DIMR,Dimensional Carrera,164.0,,,,,
44466MI I,DIMC,Dimensional Cerrado,299.0,,,,,
44466MI I,TAIN,Toma de Anclaje Inferior,,,,,,
44466MI I,TASU,Toma de Anclaje Superior,,,,,,
83765MI D,DIMA,Dimensional Abierto,473.0,,,,,
83765MI D,DIMR,Dimensional Carrera,171.0,,,,,
83765MI D,DIMC,Dimensional Cerrado,302.0,,,,,
83765MI D,TAIN,Toma de Anclaje Inferior,,,,,,
83765MI D,TASU,Toma de Anclaje Superior,,,,,,
83766MI I,TAIN,Toma de Anclaje Inferior,,,,,,
83766MI I,TASU,Toma de Anclaje Superior,,,,,,
83766MI I,DIMA,Dimensional Abierto,473.0,,,,,
83766MI I,DIMR,Dimensional Carrera,171.0,,,,,
83766MI I,DIMC,Dimensional Cerrado,302.0,,,,,
94172MI D,DIMA,Dimensional Abierto,495.0,,,,,
94172MI D,DIMR,Dimensional Carrera,163.0,,,,,
94172MI D,DIMC,Dimensional Cerrado,332.0,,,,,
94172MI D,TAIN,Toma de Anclaje Inferior,,,,,,
94172MI D,TASU,Toma de Anclaje Superior,,,,,,
94173MI I,DIMA,Dimensional Abierto,495.0,,,,,
94173MI I,DIMR,Dimensional Carrera,163.0,,,,,
94173MI I,DIMC,Dimensional Cerrado,332.0,,,,,
94173MI I,TASU,Toma de Anclaje Superior,,,,,,
94173MI I,TAIN,Toma de Anclaje Inferior,,,,,,
94191MI D,DIMA,Dimensional Abierto,456.0,,,,,
94191MI D,DIMR,Dimensional Carrera,144.0,,,,,
94191MI D,DIMC,Dimensional Cerrado,312.0,,,,,
94191MI D,TAIN,Toma de Anclaje Inferior,,,,,,
94191MI D,TASU,Toma de Anclaje Superior,,,,,,
94192MI I,DIMA,Dimensional Abierto,456.0,,,,,
94192MI I,DIMR,Dimensional Carrera,144.0,,,,,
94192MI I,DIMC,Dimensional Cerrado,312.0,,,,,
94192MI I,TAIN,Toma de Anclaje Inferior,,,,,,
94192MI I,TASU,Toma de Anclaje Superior,,,,,,
95401MI I,DIMA,Dimensional Abierto,593.0,,,,,
95401MI I,DIMR,Dimensional Carrera,169.0,,,,,
95401MI I,DIMC,Dimensional Cerrado,424.0,,,,,
95401MI I,TAIN,Toma de Anclaje Inferior,,,,,,
95401MI I,TASU,Toma de Anclaje Superior,,,,,,
95402MI D,DIMA,Dimensional Abierto,593.0,,,,,
95402MI D,DIMR,Dimensional Carrera,169.0,,,,,
95402MI D,DIMC,Dimensional Cerrado,424.0,,,,,
95402MI D,TAIN,Toma de Anclaje Inferior,,,,,,
95402MI D,TASU,Toma de Anclaje Superior,,,,,,
95403MI I,DIMA,Dimensional Abierto,574.0,,,,,
95403MI I,DIMR,Dimensional Carrera,169.0,,,,,
95403MI I,DIMC,Dimensional Cerrado,405.0,,,,,
95403MI I,TAIN,Toma de Anclaje Inferior,,,,,,
95403MI I,TASU,Toma de Anclaje Superior,,,,,,
95404MI D,DIMA,Dimensional Abierto,574.0,,,,,
95404MI D,DIMR,Dimensional Carrera,169.0,,,,,
95404MI D,DIMC,Dimensional Cerrado,405.0,,,,,
95404MI D,TASU,Toma de Anclaje Superior,,,,,,
95404MI D,TAIN,Toma de Anclaje Inferior,,,,,,
95501MI I,DIMA,Dimensional Abierto,560.0,,,,,
95501MI I,DIMR,Dimensional Carrera,201.0,,,,,
95501MI I,DIMC,Dimensional Cerrado,359.0,,,,,
95501MI I,TAIN,Toma de Anclaje Inferior,,,,,,
95501MI I,TASU,Toma de Anclaje Superior,,,,,,
95502MI D,DIMA,Dimensional Abierto,560.0,,,,,
95502MI D,DIMR,Dimensional Carrera,201.0,,,,,
95502MI D,DIMC,Dimensional Cerrado,359.0,,,,,
95502MI D,TAIN,Toma de Anclaje Inferior,,,,,,
95502MI D,TASU,Toma de Anclaje Superior,,,,,,
83838MI,DIMA,Dimensional Abierto,492.0,,,,,
83838MI,DIMR,Dimensional Carrera,189.0,,,,,
83838MI,DIMC,Dimensional Cerrado,303.0,,,,,
83838MI,TAIN,Toma de Anclaje Inferior,,,,,,
83838MI,TASU,Toma de Anclaje Superior,,,,,,
83769MI,DIMA,Dimensional Abierto,339.0,,,,,
83769MI,DIMC,Dimensional Cerrado,230.0,,,,,
83769MI,DIMR,Dimensional Carrera,109.0,,,,,
83769MI,TASU,Toma de Anclaje Superior,,,,,,
83760MI D,DIMA,Dimensional Abierto,336.0,,,,,
83760MI D,DIMC,Dimensional Cerrado,213.0,,,,,
83760MI D,DIMR,Dimensional Carrera,123.0,,,,,
83760MI D,TASU,Toma de Anclaje Superior,,,,,,
59639MI,DIMA,Dimensional Abierto,571.0,,,,,
59639MI,DIMC,Dimensional Cerrado,340.0,,,,,
59639MI,DIMR,Dimensional Carrera,231.0,,,,,
59639MI,TASU,Toma de Anclaje Superior,,,,,,
59639MI,TAIN,Toma de Anclaje Inferior,,,,,,
38214MI,DIMA,Dimensional Abierto,720.0,,,,,
38214MI,DIMC,Dimensional Cerrado,511.0,,,,,
38214MI,DIMR,Dimensional Carrera,209.0,,,,,
38214MI,TAIN,Toma de Anclaje Inferior,,,,,,
38214MI,TASU,Toma de Anclaje Superior,,,,,,
38214MI,27,Incluye Tope y Fuelle,,,,,,
38222MI,DIMA,Dimensional Abierto,497.0,,,,,
38222MI,DIMC,Dimensional Cerrado,335.0,,,,,
38222MI,DIMR,Dimensional Carrera,162.0,,,,,
38222MI,TAIN,Toma de Anclaje Inferior,,,,,,
38222MI,TASU,Toma de Anclaje Superior,,,,,,
38834MI,DIMA,Dimensional Abierto,591.0,,,,,
38834MI,DIMR,Dimensional Carrera,170.0,,,,,
38834MI,DIMC,Dimensional Cerrado,421.0,,,,,
38834MI,TAIN,Toma de Anclaje Inferior,,,,,,
38834MI,TASU,Toma de Anclaje Superior,,,,,,
38836MI,DIMA,Dimensional Abierto,621.0,,,,,
38836MI,DIMR,Dimensional Carrera,197.0,,,,,
38836MI,DIMC,Dimensional Cerrado,424.0,,,,,
38836MI,TAIN,Toma de Anclaje Inferior,,,,,,
38836MI,TASU,Toma de Anclaje Superior,,,,,,
38848MI,DIMA,Dimensional Abierto,558.0,,,,,
38848MI,DIMR,Dimensional Carrera,225.0,,,,,
38848MI,DIMC,Dimensional Cerrado,333.0,,,,,
38848MI,TAIN,Toma de Anclaje Inferior,,,,,,
38848MI,TASU,Toma de Anclaje Superior,,,,,,
38873MI,DIMA,Dimensional Abierto,498.0,,,,,
38873MI,DIMR,Dimensional Carrera,135.0,,,,,
38873MI,DIMC,Dimensional Cerrado,363.0,,,,,
38873MI,TAIN,Toma de Anclaje Inferior,,,,,,
38873MI,TASU,Toma de Anclaje Superior,,,,,,
38903MI,DIMA,Dimensional Abierto,344.0,,,,,
38903MI,DIMR,Dimensional Carrera,129.0,,,,,
38903MI,DIMC,Dimensional Cerrado,215.0,,,,,
38903MI,TAIN,Toma de Anclaje Inferior,,,,,,
38903MI,TASU,Toma de Anclaje Superior,,,,,,
42437MI,DIMA,Dimensional Abierto,337.0,,,,,
42437MI,DIMR,Dimensional Carrera,120.0,,,,,
42437MI,DIMC,Dimensional Cerrado,217.0,,,,,
42437MI,TAIN,Toma de Anclaje Inferior,,,,,,
42437MI,TASU,Toma de Anclaje Superior,,,,,,
43803MI,DIMA,Dimensional Abierto,530.0,,,,,
43803MI,DIMC,Dimensional Cerrado,371.0,,,,,
43803MI,DIMR,Dimensional Carrera,159.0,,,,,
43803MI,TASU,Toma de Anclaje Superior,,,,,,
43803MI,TAIN,Toma de Anclaje Inferior,,,,,,
43804MI,DIMA,Dimensional Abierto,510.0,,,,,
43804MI,DIMR,Dimensional Carrera,155.0,,,,,
43804MI,DIMC,Dimensional Cerrado,355.0,,,,,
43804MI,TAIN,Toma de Anclaje Inferior,,,,,,
43804MI,TASU,Toma de Anclaje Superior,,,,,,
43805MI,DIMA,Dimensional Abierto,501.0,,,,,
43805MI,DIMR,Dimensional Carrera,145.0,,,,,
43805MI,DIMC,Dimensional Cerrado,356.0,,,,,
43805MI,TAIN,Toma de Anclaje Inferior,,,,,,
43805MI,TASU,Toma de Anclaje Superior,,,,,,
43806MI,DIMA,Dimensional Abierto,550.0,,,,,
43806MI,DIMR,Dimensional Carrera,174.0,,,,,
43806MI,DIMC,Dimensional Cerrado,376.0,,,,,
43806MI,TAIN,Toma de Anclaje Inferior,,,,,,
43806MI,TASU,Toma de Anclaje Superior,,,,,,
43807MI,DIMA,Dimensional Abierto,501.0,,,,,
43807MI,DIMR,Dimensional Carrera,145.0,,,,,
43807MI,DIMC,Dimensional Cerrado,356.0,,,,,
43807MI,TAIN,Toma de Anclaje Inferior,,,,,,
43807MI,TASU,Toma de Anclaje Superior,,,,,,
59062MI,DIMA,Dimensional Abierto,573.0,,,,,
59062MI,DIMR,Dimensional Carrera,110.0,,,,,
59062MI,DIMC,Dimensional Cerrado,463.0,,,,,
59062MI,TAIN,Toma de Anclaje Inferior,,,,,,
59062MI,TASU,Toma de Anclaje Superior,,,,,,
59098MI,DIMA,Dimensional Abierto,457.0,,,,,
59098MI,DIMR,Dimensional Carrera,174.0,,,,,
59098MI,DIMC,Dimensional Cerrado,283.0,,,,,
59098MI,TAIN,Toma de Anclaje Inferior,,,,,,
59098MI,TASU,Toma de Anclaje Superior,,,,,,
59101MI,DIMA,Dimensional Abierto,346.0,,,,,
59101MI,DIMR,Dimensional Carrera,114.0,,,,,
59101MI,DIMC,Dimensional Cerrado,232.0,,,,,
59101MI,TAIN,Toma de Anclaje Inferior,,,,,,
59101MI,TASU,Toma de Anclaje Superior,,,,,,
59102MI,DIMA,Dimensional Abierto,489.0,,,,,
59102MI,DIMR,Dimensional Carrera,183.0,,,,,
59102MI,DIMC,Dimensional Cerrado,306.0,,,,,
59102MI,TAIN,Toma de Anclaje Inferior,,,,,,
59102MI,TASU,Toma de Anclaje Superior,,,,,,
59113MI,DIMA,Dimensional Abierto,438.0,,,,,
59113MI,DIMR,Dimensional Carrera,74.0,,,,,
59113MI,DIMC,Dimensional Cerrado,364.0,,,,,
59113MI,TAIN,Toma de Anclaje Inferior,,,,,,
59113MI,TASU,Toma de Anclaje Superior,,,,,,
59114MI,DIMA,Dimensional Abierto,596.0,,,,,
59114MI,DIMR,Dimensional Carrera,189.0,,,,,
59114MI,DIMC,Dimensional Cerrado,406.0,,,,,
59114MI,TAIN,Toma de Anclaje Inferior,,,,,,
59114MI,TASU,Toma de Anclaje Superior,,,,,,
59115MI,DIMA,Dimensional Abierto,607.0,,,,,
59115MI,DIMR,Dimensional Carrera,195.0,,,,,
59115MI,DIMC,Dimensional Cerrado,412.0,,,,,
59115MI,TAIN,Toma de Anclaje Inferior,,,,,,
59115MI,TASU,Toma de Anclaje Superior,,,,,,
59116MI,DIMA,Dimensional Abierto,444.0,,,,,
59116MI,DIMR,Dimensional Carrera,97.0,,,,,
59116MI,DIMC,Dimensional Cerrado,347.0,,,,,
59116MI,TAIN,Toma de Anclaje Inferior,,,,,,
59116MI,TASU,Toma de Anclaje Superior,,,,,,
59118MI,DIMA,Dimensional Abierto,594.0,,,,,
59118MI,DIMR,Dimensional Carrera,159.0,,,,,
59118MI,DIMC,Dimensional Cerrado,435.0,,,,,
59118MI,TAIN,Toma de Anclaje Inferior,,,,,,
59118MI,TASU,Toma de Anclaje Superior,,,,,,
59119MI,DIMA,Dimensional Abierto,594.0,,,,,
59119MI,DIMR,Dimensional Carrera,159.0,,,,,
59119MI,DIMC,Dimensional Cerrado,435.0,,,,,
59119MI,TAIN,Toma de Anclaje Inferior,,,,,,
59119MI,TASU,Toma de Anclaje Superior,,,,,,
59626MI,DIMA,Dimensional Abierto,451.0,,,,,
59626MI,DIMR,Dimensional Carrera,150.0,,,,,
59626MI,DIMC,Dimensional Cerrado,301.0,,,,,
59626MI,TAIN,Toma de Anclaje Inferior,,,,,,
59626MI,TASU,Toma de Anclaje Superior,,,,,,
59638MI,DIMA,Dimensional Abierto,606.0,,,,,
59638MI,DIMR,Dimensional Carrera,237.0,,,,,
59638MI,DIMC,Dimensional Cerrado,369.0,,,,,
59638MI,TAIN,Toma de Anclaje Inferior,,,,,,
59638MI,TASU,Toma de Anclaje Superior,,,,,,
59654MI,DIMA,Dimensional Abierto,536.0,,,,,
59654MI,DIMR,Dimensional Carrera,194.0,,,,,
59654MI,DIMC,Dimensional Cerrado,342.0,,,,,
59654MI,TASU,Toma de Anclaje Superior,,,,,,
59654MI,TAIN,Toma de Anclaje Inferior,,,,,,
59662MI,DIMA,Dimensional Abierto,610.0,,,,,
59662MI,DIMR,Dimensional Carrera,243.0,,,,,
59662MI,DIMC,Dimensional Cerrado,367.0,,,,,
59662MI,TAIN,Toma de Anclaje Inferior,,,,,,
59662MI,TASU,Toma de Anclaje Superior,,,,,,
59701MI,DIMA,Dimensional Abierto,444.0,,,,,
59701MI,DIMR,Dimensional Carrera,97.0,,,,,
59701MI,DIMC,Dimensional Cerrado,347.0,,,,,
59701MI,TAIN,Toma de Anclaje Inferior,,,,,,
59701MI,TASU,Toma de Anclaje Superior,,,,,,
83726MI,DIMA,Dimensional Abierto,681.0,,,,,
83726MI,DIMR,Dimensional Carrera,211.0,,,,,
