Codigo,Marca,Modelo,Posicion,Linea,Aplica_por_anos,Ano_inicial,Ano_fin,Observaciones
44447MI,PEUGEOT,306,D,Línea Liviana,SI,01-1993,,
44447MI,CITRÖEN,XSARA,D,Línea Liviana,SI,01-1998,02-2001,
44447MI,PEUGEOT,306 STATION WAGON,D,Línea Liviana,SI,01-1997,,
44447MI,CITRÖEN,"ZX 1.6, 1.7, 1.8 D, 1.9 D",D,Línea Liviana,SI,01-1992,,
44451MI,CHEVROLET,CORSA COMBO FURGON,D,Línea Liviana,SI,01-1998,,
44451MI,CHEVROLET,CORSA PICK UP,D,Línea Liviana,SI,01-1998,12-2003,
44451MI,CHEVROLET,CORSA 1.6 / WAGON,D,Línea Liviana,SI,01-1991,,
44452MI,RENAULT,EXPRESS (97/..),D,Línea Liviana,SI,01-1997,,
44455MI,RENAULT,MEGANE,D,Línea Liviana,SI,01-1996,01-2008,
44455MI,RENAULT,MEGANE COUPE 8V,D,Línea Liviana,SI,01-1996,,
44455MI,RENAULT,MEGANE SCENIC,D,Línea Liviana,SI,01-1996,,CAJA MANUAL
44456MI,RENAULT,CLIO NUEVA TOMA (99/..),D,Línea Liviana,SI,05-1999,,
44457MI,RENAULT,R19 NUEVA TOMA,D,Línea Liviana,SI,05-1999,,
46401MI,RENAULT,TRAFIC TA 12/13/1C/22/52/83/8C,D,Línea Liviana,SI,01-1986,,
46402MI,RENAULT,TRAFIC T310/312/313/350/352,D,Línea Liviana,SI,01-1986,,
59009MI,CHEVROLET,C10 PICK UP,D,Línea Liviana,SI,01-1973,12-1978,
59009MI,CHEVROLET,C10 PICK UP,D,Línea Liviana,SI,03-1989,,
59009MI,CHEVROLET,C10 PICK UP,D,Línea Liviana,SI,01-1963,12-1972,
59009MI,CHEVROLET,VERANEIO,D,Línea Liviana,SI,01-1985,12-1989,
59009MI,CHEVROLET,C20 PICK UP,D,Línea Liviana,SI,01-1985,12-1990,
59009MI,CHEVROLET,A20,D,Línea Liviana,SI,01-1985,12-1990,
59014MI,FORD,F100 TIB,D,Línea Liviana,SI,01-1966,08-1973,
59014MI,FORD,F100 (TIB),D,Línea Liviana,SI,08-1973,12-1992,
59021MI,FORD,FALCON,T,Línea Liviana,SI,01-1961,12-1991,
59021MI,FORD,FAIRLANE,T,Línea Liviana,SI,01-1969,12-1988,
59022MI,FORD,RANCHERO,D,Línea Liviana,SI,01-1973,12-1991,
59022MI,FORD,FALCON,D,Línea Liviana,SI,01-1961,12-1991,
59022MI,FORD,FAIRLANE,D,Línea Liviana,SI,01-1969,12-1988,
59043MI,PEUGEOT,504 PICK UP (HASTA UNIDAD 1519),T,Línea Liviana,SI,01-1981,12-1986,
59043MI,PEUGEOT,504 PICK UP DIESEL (DESDE UNIDAD 395),T,Línea Liviana,SI,01-1986,12-1988,
59043MI,PEUGEOT,504 PICK UP (DESDE UNIDAD 1520),T,Línea Liviana,SI,12-1986,,
59043MI,PEUGEOT,504 PICK UP 1300 KG,T,Línea Liviana,SI,01-1990,,
59043MI,PEUGEOT,504 PICK UP DIESEL (HASTA UNIDAD 394),T,Línea Liviana,SI,01-1983,12-1986,
59059MI,RENAULT,TRAFIC TA 12/13/1C/22/52/83/8C,T,Línea Liviana,SI,01-1986,,
59059MI,RENAULT,TRAFIC T310/312/313/350/352,T,Línea Liviana,SI,01-1986,,
59069MI,PEUGEOT,505 GR/SR/SRD/ SRD TURBO & TAXI,T,Línea Liviana,SI,02-1986,12-1988,
59069MI,PEUGEOT,504 GR/GRII/GRD,T,Línea Liviana,SI,01-1983,01-1986,
59069MI,PEUGEOT,403,T,Línea Liviana,SI,01-1960,12-1964,
59069MI,PEUGEOT,404 SEDAN,T,Línea Liviana,SI,01-1963,12-1982,
59069MI,PEUGEOT,505 GR/SR/SRD/SRD TURBO/TAXI,T,Línea Liviana,SI,01-1982,01-1986,
59069MI,PEUGEOT,504 GLD/GLS/GR/GRD/SL,T,Línea Liviana,SI,01-1969,12-1983,
59069MI,PEUGEOT,504 SRD/SRD II / XSD / GRD / GRII,T,Línea Liviana,SI,02-1986,12-1987,
59069MI,PEUGEOT,504 SR / SRII / SRX / XS,T,Línea Liviana,SI,01-1988,,
59071MI,CHEVROLET,C10 PICK UP,T,Línea Liviana,SI,01-1963,12-1972,
59071MI,CHEVROLET,A20,T,Línea Liviana,SI,01-1985,12-1990,
59071MI,CHEVROLET,C20 PICK UP,T,Línea Liviana,SI,01-1985,12-1990,
59071MI,CHEVROLET,VERANEIO,T,Línea Liviana,SI,01-1985,12-1989,
59090MI,FORD,F100 (TIB),T,Línea Liviana,SI,08-1973,12-1992,
59090MI,FORD,F100 (USA),T,Línea Liviana,SI,01-1979,,
59090MI,FORD,F150 (USA),T,Línea Liviana,SI,01-1979,,
59097MI,CHEVROLET,C10 PICK UP,T,Línea Liviana,SI,01-1973,12-1978,
59625MI,PEUGEOT,505 SR/SRI/ST,T,Línea Liviana,SI,01-1993,12-1995,
59628MI,FORD,F100 / F1000,D,Línea Liviana,SI,01-1992,12-1998,
59629MI,FORD,F100 / F1000,T,Línea Liviana,SI,01-1992,12-1998,
59634MI,CHEVROLET,VERANEIO,D,Línea Liviana,SI,01-1990,,
59634MI,CHEVROLET,D20 PICK UP / VERANEIO,D,Línea Liviana,SI,01-1990,,
59634MI,CHEVROLET,SILVERADO,D,Línea Liviana,SI,01-1997,,
59634MI,CHEVROLET,GRAND BLAZER,D,Línea Liviana,SI,01-1998,,
59635MI,CHEVROLET,VERANEIO,T,Línea Liviana,SI,01-1990,,
59635MI,CHEVROLET,SILVERADO,T,Línea Liviana,SI,01-1997,,
59635MI,CHEVROLET,D20 PICK UP / VERANEIO,T,Línea Liviana,SI,01-1990,,
59635MI,CHEVROLET,GRAND BLAZER,T,Línea Liviana,SI,01-1998,,
59659MI,PEUGEOT,504 PICK UP,T,Línea Liviana,SI,07-1992,,
83733MI,FORD,ORION,T,Línea Liviana,SI,01-1994,12-1997,
83733MI,FORD,ESCORT 3 PUERTAS,T,Línea Liviana,SI,01-1996,01-1997,
83733MI,VOLKSWAGEN,POINTER,T,Línea Liviana,SI,01-1994,,
83741MI,FIAT,SIENA ( estructura sellada),T,Línea Liviana,SI,01-1997,12-2000,
83741MI,FIAT,SIENA (estructura desarmable),T,Línea Liviana,SI,01-1997,12-2000,
83741MI,FIAT,SIENA,T,Línea Liviana,SI,01-2001,,
83741MI,FIAT,PALIO,T,Línea Liviana,SI,01-2001,,
83741MI,FIAT,PALIO (estructura desarmable),T,Línea Liviana,SI,01-1997,12-2000,
83741MI,FIAT,PALIO (estructura sellada),T,Línea Liviana,SI,01-1997,12-2000,
83741MI,FIAT,SIENA C/ ABS,T,Línea Liviana,SI,01-2001,,
83741MI,FIAT,PALIO C/ABS,T,Línea Liviana,SI,01-2001,,
83742MI,FORD,ESCORT 97,T,Línea Liviana,SI,01-1997,09-1998,Todos Sedan y 3 Puertas (exc. SW)
83742MI,FORD,ESCORT 98,T,Línea Liviana,SI,10-1998,,Todos Sedan y 3 puertas (exc. SW)
83745MI,FORD,KA,T,Línea Liviana,SI,01-1997,12-2007,
83746MI,FORD,FIESTA,T,Línea Liviana,SI,01-1996,12-2001,
94009MI,FIAT,SIENA (estructura desarmable),D,Línea Liviana,SI,01-1997,12-2000,
94009MI,FIAT,PALIO WEEKEND,D,Línea Liviana,SI,01-1997,12-2000,
94009MI,FIAT,PALIO (estructura desarmable),D,Línea Liviana,SI,01-1997,12-2000,
94130MI,FORD,ORION,D,Línea Liviana,SI,01-1994,12-1997,
94130MI,FORD,ESCORT 3 PUERTAS,D,Línea Liviana,SI,01-1996,01-1997,
94130MI,VOLKSWAGEN,POINTER,D,Línea Liviana,SI,01-1994,,
94135MI,RENAULT,TWINGO (SIN BARRA ESTABILIZ),D,Línea Liviana,SI,01-1994,08-2000,
94137MI,FORD,ESCORT 97 SW,D,Línea Liviana,SI,01-1997,09-1998,
94137MI,FORD,ESCORT 97,D,Línea Liviana,SI,01-1997,09-1998,Todos Sedan y 3 puertas
94138MI,FORD,KA,D,Línea Liviana,SI,01-1997,12-2007,
94139MI,FORD,FIESTA,D,Línea Liviana,SI,01-1996,12-2001,
94139MI,FORD,COURIER FURGON (Europa),D,Línea Liviana,SI,01-1996,,
94144MI,FORD,ESCORT 98,D,Línea Liviana,SI,10-1998,,Todos Sedan y 3 puertas
94144MI,FORD,ESCORT 98 SW,D,Línea Liviana,SI,10-1998,,
38211MI,VOLKSWAGEN,SAVEIRO 98,T,Línea Liviana,SI,01-1998,,
38216MI,PEUGEOT,206 / SW,T,Línea Liviana,SI,01-1999,,
38216MI,PEUGEOT,207 XS / XR / XT,T,Línea Liviana,SI,01-2008,,
38242MI,KIA,BESTA,T,Línea Liviana,SI,01-1996,12-1997,
38242MI,TOYOTA,PICK UP HILUX 4X4 IMPORTADA JAPON,T,Línea Liviana,SI,01-1993,12-1995,
38242MI,TOYOTA,PICK UP HILUX 4X2 NACIONAL 3.0,T,Línea Liviana,SI,01-2001,12-2004,
38242MI,ASIA,TOPIC,T,Línea Liviana,SI,01-1996,,
38242MI,TOYOTA,PICK UP HILUX 4X2 NACIONAL 2.8,T,Línea Liviana,SI,01-1996,12-2000,
38242MI,MAZDA,PICK UP 4X2 B1600/B2000/B2200/B2500,T,Línea Liviana,SI,01-1985,,
38254MI,CITRÖEN,BERLINGO,T,Línea Liviana,SI,01-1998,,
38254MI,CITRÖEN,BERLINGO (SUSP. BAJA),T,Línea Liviana,SI,01-1998,,
38254MI,PEUGEOT,PARTNER,T,Línea Liviana,SI,01-1998,,
38254MI,PEUGEOT,PARTNER (SUSP. BAJA),T,Línea Liviana,SI,01-1998,,
42147MI,JEEP,FRONTAL BA F 81,T,Línea Liviana,SI,01-1956,12-1979,
42147MI,RENAULT,IKA ESTANCIERA / FURGON UTILITARIO,T,Línea Liviana,SI,01-1957,12-1964,
42147MI,NISSAN,PICK UP 4X2 / 4X4,T,Línea Liviana,SI,01-1998,,
42147MI,JEEP,CHASIS CORTO / CHASIS LARGO,T,Línea Liviana,SI,01-1956,12-1979,
44124MI,VOLKSWAGEN,GOL SOFT / COUNTRY,D,Línea Liviana,SI,08-1998,,
38209MI,VOLKSWAGEN,GOLF,T,Línea Liviana,SI,01-1991,12-1998,
44425MI,FIAT,REGATTA,D,Línea Liviana,SI,01-1991,12-1994,
44425MI,FIAT,REGATTA 2000 WEEK END,D,Línea Liviana,SI,01-1991,12-1994,
44428MI,FIAT,REGATTA,T,Línea Liviana,SI,01-1991,12-1994,
44429MI,PEUGEOT,205,D,Línea Liviana,SI,01-1983,,
44446MI,SUZUKI,FUN,D,Línea Liviana,NO,,,
44446MI,CHEVROLET,CORSA 1.0 / 1.4,D,Línea Liviana,SI,01-1991,,
44446MI,CHEVROLET,CELTA,D,Línea Liviana,SI,01-2011,,
44446MI,CHEVROLET,PRISMA I,D,Línea Liviana,NO,,,
44458MI,CITRÖEN,BERLINGO,D,Línea Liviana,SI,01-1998,,
44458MI,PEUGEOT,PARTNER,D,Línea Liviana,SI,01-1998,,
44459MI,RENAULT,CLIO 1.4RT / 1.8RSI / 1.9D - IMPORTADOS,D,Línea Liviana,SI,01-1990,,
44460MI,PEUGEOT,206 / SW,D,Línea Liviana,SI,01-1999,,
44460MI,PEUGEOT,207 XS / XR / XT,D,Línea Liviana,SI,01-2008,,
44464MI,FIAT,DUNA (98/...),T,Línea Liviana,SI,01-1998,,
44464MI,FIAT,UNO,T,Línea Liviana,SI,01-1998,,
46503MI I,RENAULT,R21 SEDAN / NEVADA,D,Línea Liviana,SI,01-1986,,
46504MI D,RENAULT,R21 SEDAN / NEVADA,D,Línea Liviana,SI,01-1986,,
59055MI,FORD,F400,D,Línea Liviana,SI,01-1987,,
59055MI,FORD,F150 (USA),D,Línea Liviana,SI,01-1979,,
59055MI,FORD,F100 (USA),D,Línea Liviana,SI,01-1979,,
59055MI,FORD,F250 (ELASTICOS MODIFICADOS),D,Línea Liviana,SI,01-1973,,
59055MI,FORD,F250 (ELASTICOS ORIGINALES),D,Línea Liviana,SI,01-1960,12-1967,
59055MI,FORD,F350 TIB,D,Línea Liviana,SI,01-1967,12-1979,
83721MI,RENAULT,R21 SEDAN / NEVADA,T,Línea Liviana,SI,01-1986,,
83736MI,TOYOTA,PICK UP HILUX 4X4 NACIONAL,D,Línea Liviana,SI,01-1996,12-2004,
83737MI,TOYOTA,PICK UP HILUX 4X4 NACIONAL,T,Línea Liviana,SI,01-1996,12-2004,
83738MI,KIA,BESTA,D,Línea Liviana,SI,01-1996,12-1997,
83738MI,ASIA,TOPIC,D,Línea Liviana,SI,01-1996,,
83738MI,TOYOTA,PICK UP HILUX 4X2 NACIONAL 2.8,D,Línea Liviana,SI,01-1996,12-2000,
83738MI,TOYOTA,PICK UP HILUX 4X2 NACIONAL 3.0,D,Línea Liviana,SI,01-2001,12-2004,
83749MI,RENAULT,KANGOO KOMBI,T,Línea Liviana,SI,01-1999,12-2012,
83749MI,RENAULT,KANGOO KOMBI,T,Línea Liviana,SI,01-2013,01-2017,
83750MI,RENAULT,KANGOO FURGON,T,Línea Liviana,SI,01-1999,12-2012,
83750MI,RENAULT,KANGOO FURGON,T,Línea Liviana,SI,01-2013,01-2017,
83752MI,FIAT,BRAVA 1.6 / 1.8,T,Línea Liviana,SI,01-1999,12-2003,
83752MI,FIAT,MAREA 1.4 / 1.6 / 1.8 / 1.9 TD BERLINA & WEEKEND,T,Línea Liviana,SI,01-1996,,
83752MI,FIAT,MAREA 2.0 / 2.4 / 2.4 TD BERLINA & WEEKEND,T,Línea Liviana,SI,01-1996,,
83752MI,FIAT,PALIO WEEKEND,T,Línea Liviana,SI,01-1997,12-2000,
83752MI,FIAT,PALIO WEEKEND,T,Línea Liviana,SI,01-2001,,
83752MI,FIAT,PALIO ADVENTURE LOCKER,T,Línea Liviana,SI,01-2001,,
83752MI,FIAT,PALIO ADVENTURE,T,Línea Liviana,SI,01-2001,,
83759MI,RENAULT,CLIO II 1.2,T,Línea Liviana,SI,11-2011,,
83759MI,RENAULT,CLIO II - 1.0 - 1.2,T,Línea Liviana,SI,01-2000,10-2011,
83759MI,RENAULT,CLIO II - 1.5 -  1.6 - 1.9D,T,Línea Liviana,SI,01-2000,,
83759MI,RENAULT,SYMBOL,T,Línea Liviana,NO,,,
83759MI,RENAULT,CLIO MIO,T,Línea Liviana,SI,09-2012,,
84736MI,PEUGEOT,BOXER 1000 KG,T,Línea Liviana,SI,01-1994,,
84736MI,CITRÖEN,JUMPER 1000 KG,T,Línea Liviana,NO,,,
84736MI,FIAT,NUOVO DUCATO,T,Línea Liviana,SI,01-1994,,
94143MI,RENAULT,KANGOO FURGON,D,Línea Liviana,SI,01-1999,12-2012,
94143MI,RENAULT,KANGOO KOMBI,D,Línea Liviana,SI,01-1999,12-2012,
94151MI,RENAULT,CLIO II - 1.0 - 1.2,D,Línea Liviana,SI,01-2000,10-2011,
94152MI,RENAULT,CLIO II - 1.5 -  1.6 - 1.9D,D,Línea Liviana,SI,01-2000,10-2011,
94152MI,RENAULT,SYMBOL,D,Línea Liviana,NO,,,
94155MI,FIAT,SIENA,D,Línea Liviana,SI,01-2001,,
94155MI,FIAT,PALIO,D,Línea Liviana,SI,01-2001,,
95301MI,PEUGEOT,BOXER 1000 KG,D,Línea Liviana,SI,01-1994,,
95301MI,CITRÖEN,JUMPER 1000 KG,D,Línea Liviana,NO,,,
95301MI,FIAT,NUOVO DUCATO,D,Línea Liviana,SI,01-1994,,
59072MI,FORD,F250 (ELASTICOS ORIGINALES),T,Línea Liviana,SI,01-1960,12-1967,
59072MI,METALFOR,PULVERIZADOR DE ARRASTRE,D,Línea Pesada,NO,,,
59072MI,FORD,F100 TIB,T,Línea Liviana,SI,01-1966,08-1973,
59086i MI,DACIA,1200/1300/1310/1410/BREAK,D,Línea Liviana,SI,01-1970,,
59086i MI,RENAULT,R 12 SEDAN,D,Línea Liviana,SI,10-1985,12-1995,
59086i MI,RENAULT,R12 SEDAN,D,Línea Liviana,SI,01-1971,09-1985,
59086i MI,RENAULT,R12 BREAK,D,Línea Liviana,SI,01-1973,12-1995,
38840c MI,RENAULT,FUEGO COUPE,T,Línea Liviana,SI,01-1982,12-1992,
38840c MI,DACIA,1200/1300/1310/1410/BREAK,T,Línea Liviana,SI,01-1970,,
38840c MI,RENAULT,R18 2.0,T,Línea Liviana,SI,01-1981,04-1984,
38840c MI,RENAULT,R18 1.4/2.0 (a partir unidad 146-0703 Y 044),T,Línea Liviana,SI,04-1984,12-1993,
38840c MI,RENAULT,R18 DIESEL,T,Línea Liviana,SI,01-1989,12-1993,
38840c MI,RENAULT,R12 BREAK,T,Línea Liviana,SI,01-1973,12-1995,
38840c MI,RENAULT,R12 SEDAN,T,Línea Liviana,SI,01-1971,09-1985,
38840c MI,RENAULT,R18 BREAK,T,Línea Liviana,SI,01-1981,04-1984,
38840c MI,RENAULT,R18 1.4,T,Línea Liviana,SI,01-1982,12-1983,
38840c MI,RENAULT,R 12 SEDAN,T,Línea Liviana,SI,10-1985,12-1995,
83802MI,MERCEDES BENZ,"SPRINTER 4,6 TON (412 / 413)",T,Línea Liviana,NO,,,
83785MI,MERCEDES BENZ,"SPRINTER 3,5 TON (308/310/311/312/313)",T,Línea Liviana,NO,,,
95202MI,MERCEDES BENZ,"SPRINTER 4,6 TON (412 / 413)",D,Línea Liviana,NO,,,
95201MI,MERCEDES BENZ,"SPRINTER 3,5 TON (308/310/311/312/313)",D,Línea Liviana,NO,,,
84728MI,FORD,RANGER 2WD,T,Línea Liviana,SI,01-1997,12-1997,
84728MI,FORD,RANGER 4WD,T,Línea Liviana,SI,01-1997,12-1997,
84731MI,FORD,RANGER,D,Línea Liviana,SI,01-1998,03-2012,
84732MI,FORD,RANGER,T,Línea Liviana,SI,01-1998,03-2012,
84733MI,FORD,F-100 PICKUP,D,Línea Liviana,SI,01-1999,12-2001,
84733MI,FORD,F-100 PICK UP,D,Línea Liviana,SI,01-2002,12-2005,
84734MI,FORD,F-100 PICKUP,T,Línea Liviana,SI,01-1999,12-2001,
84738MI,CHEVROLET,S10 PICK UP / BLAZER 4X2 (Brasil),D,Línea Liviana,SI,01-1997,12-2012,
44443MI,RENAULT,EXPRESS,D,Línea Liviana,SI,01-1995,12-1996,
84741MI,CHEVROLET,S10 PICK UP / BLAZER 4X4 (Brasil),D,Línea Liviana,SI,01-1997,12-2012,
84748MI,NISSAN,FRONTIER,T,Línea Liviana,SI,01-1998,08-2008,
84748MI,NISSAN,XTERRA,T,Línea Liviana,SI,01-1998,,
84748MI,MITSUBISHI,L200 TRITON,T,Línea Liviana,SI,01-2006,,
84739MI,CHEVROLET,S10 PICK UP / BLAZER 4X2 (Brasil),T,Línea Liviana,SI,01-1997,12-2012,
84739MI,CHEVROLET,S10 PICK UP / BLAZER 4X4 (Brasil),T,Línea Liviana,SI,01-1997,12-2012,
95603MI I,FORD,FOCUS II (tras.incluye tope y fuelle),D,Línea Liviana,SI,01-2008,05-2013,
95604MI D,FORD,FOCUS II (tras.incluye tope y fuelle),D,Línea Liviana,SI,01-2008,05-2013,
83825MI,FORD,FOCUS II (tras.incluye tope y fuelle),T,Línea Liviana,SI,01-2008,05-2013,
59647MI,TOYOTA,HIACE,D,Línea Liviana,SI,01-1995,,
59648MI,TOYOTA,HIACE,T,Línea Liviana,SI,01-1995,,
83816MI,HONDA,FIT,T,Línea Liviana,SI,01-2003,12-2008,
94007MI,FIAT,DUNA WEEK END DIESEL,D,Línea Liviana,SI,01-1992,,
94007MI,FIAT,TEMPRA,D,Línea Liviana,SI,01-1992,,
94008MI,FIAT,TEMPRA,T,Línea Liviana,SI,01-1992,,
42140MI,PEUGEOT,403,T,Línea Liviana,SI,01-1960,12-1964,
42140MI,PEUGEOT,404 SEDAN,T,Línea Liviana,SI,01-1963,12-1982,
42140MI,PEUGEOT,504 GLD/GLS/GR/GRD/SL,T,Línea Liviana,SI,01-1969,12-1983,
42140MI,PEUGEOT,505 GR/SR/SRD/SRD TURBO/TAXI,T,Línea Liviana,SI,01-1982,01-1986,
42140MI,PEUGEOT,504 GR/GRII/GRD,T,Línea Liviana,SI,01-1983,01-1986,
42140MI,PEUGEOT,505 GR/SR/SRD/ SRD TURBO & TAXI,T,Línea Liviana,SI,02-1986,12-1988,
42140MI,PEUGEOT,504 SRD/SRD II / XSD / GRD / GRII,T,Línea Liviana,SI,02-1986,12-1987,
42140MI,PEUGEOT,504 SR / SRII / SRX / XS,T,Línea Liviana,SI,01-1988,,
27105MI,FORD,COURIER PICK UP (BRASIL),T,Línea Liviana,SI,01-1997,,
27249MI,HONDA,CIVIC 1.7 D,T,Línea Liviana,SI,01-2001,12-2002,
27249MI,HONDA,CIVIC,T,Línea Liviana,SI,01-2003,12-2005,
27249MI,HONDA,CIVIC 1.4/1.5/1.6,T,Línea Liviana,SI,01-2001,12-2002,
83756MI,SEAT,LEON,T,Línea Liviana,SI,10-1998,12-2004,
83756MI,AUDI,A3,T,Línea Liviana,SI,06-1998,04-2003,
83756MI,VOLKSWAGEN,BORA,T,Línea Liviana,SI,01-2000,,
83756MI,VOLKSWAGEN,GOLF IV,T,Línea Liviana,SI,01-1999,,
83756MI,VOLKSWAGEN,NEW BEETLE,T,Línea Liviana,SI,01-1998,,
83756MI,SEAT,TOLEDO,T,Línea Liviana,SI,10-1998,12-2004,
27064MI,CHEVROLET,VECTRA,T,Línea Liviana,SI,01-1996,12-2005,
27229MI,KIA,BESTA GS,T,Línea Liviana,SI,01-1998,,
27229MI,KIA,PREGIO,T,Línea Liviana,SI,01-1998,12-2008,
27242MI,KIA,GRAND SPORTAGE,T,Línea Liviana,SI,01-1999,12-2004,
27245MI,CHEVROLET,ZAFIRA,T,Línea Liviana,SI,01-2000,,
83774MI,FORD,FIESTA,T,Línea Liviana,SI,01-2002,,
83784MI,FORD,ECOSPORT 4X2,T,Línea Liviana,SI,12-2004,04-2012,
83784MI,FORD,ECOSPORT 4X4 & ECOSPORT 4X2 AUTOMATICA,T,Línea Liviana,SI,12-2004,04-2012,
27243MI,CHEVROLET,ASTRA,T,Línea Liviana,SI,01-1999,,
27257MI,CHEVROLET,MERIVA,T,Línea Liviana,SI,01-2002,,
83804MI,VOLKSWAGEN,FOX 1.0 / 1.6,T,Línea Liviana,SI,01-2004,,
83808MI,VOLKSWAGEN,SURAN,T,Línea Liviana,SI,01-2005,,
38062MI,HYUNDAI,H100,D,Línea Liviana,NO,,,
38063MI,HYUNDAI,H100,T,Línea Liviana,NO,,,
83811MI,VOLKSWAGEN,SURAN CROSS,T,Línea Liviana,NO,,,
83811MI,VOLKSWAGEN,CROSSFOX,T,Línea Liviana,SI,01-2005,,
27252MI,TOYOTA,COROLLA,T,Línea Liviana,SI,01-2003,12-2008,
27044MI,CHEVROLET,VECTRA,T,Línea Liviana,SI,01-2006,,
27074MI,FIAT,STILO,T,Línea Liviana,SI,01-2003,,
27341MI,FORD,KA,T,Línea Liviana,SI,01-2008,12-2013,
84743MI,FORD,F-100 PICK UP,T,Línea Liviana,SI,01-2002,12-2005,
27024MI,FIAT,STRADA,T,Línea Liviana,SI,01-2001,,
27052MI,FIAT,TIPO 1.6 / 2.0,D,Línea Liviana,SI,01-1988,,
27108MI,FORD,COURIER PICK UP (BRASIL),D,Línea Liviana,SI,01-1997,,
27154MI,AUDI,A3,D,Línea Liviana,SI,06-1998,04-2003,
27154MI,VOLKSWAGEN,BORA,D,Línea Liviana,SI,01-2000,,
27154MI,VOLKSWAGEN,GOLF IV,D,Línea Liviana,SI,01-1999,,
27154MI,VOLKSWAGEN,NEW BEETLE,D,Línea Liviana,SI,01-1998,,
27154MI,SEAT,TOLEDO,D,Línea Liviana,SI,10-1998,12-2004,
27942MI,FIAT,PALIO (estructura sellada),D,Línea Liviana,SI,01-1997,12-2000,
27942MI,FIAT,SIENA ( estructura sellada),D,Línea Liviana,SI,01-1997,12-2000,
27206MI,FORD,ECOSPORT 4X2,D,Línea Liviana,SI,12-2004,,
27332MI D,CITRÖEN,XSARA PICASSO,D,Línea Liviana,NO,,,
27331MI I,CITRÖEN,XSARA PICASSO,D,Línea Liviana,NO,,,
27269MI,VOLKSWAGEN,FOX 1.0 / 1.6,D,Línea Liviana,SI,01-2004,,
27269MI,VOLKSWAGEN,SURAN,D,Línea Liviana,SI,01-2005,,
27236MI,FORD,ECOSPORT 4X4 & ECOSPORT 4X2 AUTOMATICA,D,Línea Liviana,SI,12-2004,,
27267MI,VOLKSWAGEN,CROSSFOX,D,Línea Liviana,SI,01-2005,,
27072MI,FIAT,STILO,D,Línea Liviana,SI,01-2003,,
27320MI,VOLKSWAGEN,GOL TREND / VOYAGE,D,Línea Liviana,SI,01-2008,,
94202MI,FIAT,PALIO ADVENTURE LOCKER,D,Línea Liviana,SI,01-2001,,
94202MI,FIAT,STRADA ADVENTURE,D,Línea Liviana,NO,,,
27039MI D,CHEVROLET,ASTRA,D,Línea Liviana,SI,01-1999,,
27039MI D,CHEVROLET,ZAFIRA,D,Línea Liviana,SI,01-2000,,
27040MI I,CHEVROLET,ASTRA,D,Línea Liviana,SI,01-1999,,
27040MI I,CHEVROLET,ZAFIRA,D,Línea Liviana,SI,01-2000,,
27058MI,FIAT,BRAVA 1.6 / 1.8,D,Línea Liviana,SI,01-1999,12-2003,
27058MI,FIAT,MAREA 1.4 / 1.6 / 1.8 / 1.9 TD BERLINA & WEEKEND,D,Línea Liviana,SI,01-1996,,
27059MI,FIAT,MAREA 2.0 / 2.4 / 2.4 TD BERLINA & WEEKEND,D,Línea Liviana,SI,01-1996,,
27042MI D,CHEVROLET,VECTRA,D,Línea Liviana,SI,01-2006,,
27043MI I,CHEVROLET,VECTRA,D,Línea Liviana,SI,01-2006,,
27202MI,FORD,FIESTA,D,Línea Liviana,SI,01-2002,,
38113MI,CITRÖEN,IES SUPER AMERICA,D,Línea Liviana,SI,01-1985,,
38022MI,CHEVROLET,GMC 500 PICK UP,D,Línea Liviana,SI,01-1991,,
38023MI,CHEVROLET,GMC 500 PICK UP,T,Línea Liviana,SI,01-1991,,
38031MI,DAEWOO,RACER,T,Línea Liviana,SI,01-1994,,
38031MI,CHEVROLET,MONZA,T,Línea Liviana,SI,01-1991,,
38031MI,CHEVROLET,KADETT,T,Línea Liviana,SI,01-1986,,
38036MI,CHEVROLET,VECTRA 1.4/1.6/1.7TD/2.0i,T,Línea Liviana,SI,01-1988,12-1995,
38036MI,CHEVROLET,ASTRA,T,Línea Liviana,SI,01-1994,12-1997,
38036MI,DAEWOO,ESPERO / LANOS,T,Línea Liviana,SI,01-1992,,
38043MI,TOYOTA,DYNA 300,D,Línea Liviana,SI,01-1995,,
38044MI,TOYOTA,DYNA 300,T,Línea Liviana,SI,01-1995,,
38045MI,PEUGEOT,106,T,Línea Liviana,SI,01-1991,,
38045MI,CITRÖEN,SAXO / AX,T,Línea Liviana,NO,,,
38059MI,PEUGEOT,306 STATION WAGON,T,Línea Liviana,SI,01-1997,,
38119MI,LADA,NIVA 4WD,D,Línea Liviana,SI,01-1989,,
38119MI,LADA,1200 / 1300 / 1500 / 1600 / 2104 / 2105 / 2107,D,Línea Liviana,SI,01-1972,,
38120MI,LADA,NIVA 4WD,T,Línea Liviana,SI,01-1989,,
38120MI,LADA,1200 / 1300 / 1500 / 1600 / 2104 / 2105 / 2107,T,Línea Liviana,SI,01-1972,,
38212MI,CHEVROLET,CORSA PICK UP,T,Línea Liviana,SI,01-1998,12-2003,
38217MI,MAZDA,PICK UP 4X2 B1600/B2000/B2200/B2500,D,Línea Liviana,SI,01-1985,,
38846MI,VOLKSWAGEN,KOMBI PICK UP,D,Línea Liviana,SI,01-1981,12-1986,
